timestamp_picco,temperatura_max,id_attivita,start_time_attivita,end_time_attivita,durata_attivita_minuti,fascia_oraria,subject_id
2024-03-22 08:48:03,35.63708892025591,244,2024-03-22 08:48:03,2024-03-22 08:53:03,5,mattina,1
2024-03-22 11:14:56,29.163780050535692,245,2024-03-22 11:14:56,2024-03-22 11:19:56,5,pranzo,1
2024-03-23 12:36:08,29.10537285404364,246,2024-03-23 12:36:08,2024-03-23 12:45:08,9,pranzo,1
2024-03-23 18:52:24,29.21997558785001,247,2024-03-23 18:52:24,2024-03-23 18:57:24,5,cena,1
2024-03-24 12:05:11,36.08182855123263,248,2024-03-24 12:05:11,2024-03-24 12:51:11,46,pranzo,1
2024-03-24 12:49:38,28.07908574446917,249,2024-03-24 12:49:38,2024-03-24 13:00:38,11,pranzo,1
2024-03-24 11:41:34,52.066202223932905,250,2024-03-24 11:41:34,2024-03-24 12:02:34,21,pranzo,1
2024-03-24 19:01:15,26.135293501409564,251,2024-03-24 19:01:15,2024-03-24 19:07:15,6,cena,1
2024-03-24 11:54:45,61.6686037249857,252,2024-03-24 11:54:45,2024-03-24 13:33:45,99,pranzo,1
2024-03-24 08:29:27,26.614948426278023,253,2024-03-24 08:29:27,2024-03-24 08:34:27,5,mattina,1
2024-03-24 18:16:21,29.209429247268616,254,2024-03-24 18:16:21,2024-03-24 18:31:21,15,cena,1
2024-03-24 09:55:37,43.31605438488886,255,2024-03-24 09:55:37,2024-03-24 10:00:37,5,mattina,1
2024-03-25 18:31:04,27.859161394145477,256,2024-03-25 18:31:04,2024-03-25 20:10:04,99,cena,1
2024-03-25 18:41:25,37.49108650423467,257,2024-03-25 18:41:25,2024-03-25 18:54:25,13,cena,1
2024-03-25 07:40:36,66.97137359749881,258,2024-03-25 07:40:36,2024-03-25 08:02:36,22,mattina,1
2024-03-26 06:00:23,35.1883843947885,259,2024-03-26 06:00:23,2024-03-26 06:11:23,11,mattina,1
2024-03-26 07:02:21,28.0620270507049,260,2024-03-26 07:02:21,2024-03-26 07:22:21,20,mattina,1
2024-03-26 10:15:27,26.19103863774211,261,2024-03-26 10:15:27,2024-03-26 10:20:27,5,mattina,1
2024-03-26 13:24:55,55.310669275365356,262,2024-03-26 13:24:55,2024-03-26 13:29:55,5,pranzo,1
2024-03-28 15:58:57,35.67139991217897,263,2024-03-28 15:58:57,2024-03-28 16:12:57,14,pranzo,1
2024-03-28 18:42:38,35.06222727452881,264,2024-03-28 18:42:38,2024-03-28 20:08:38,86,cena,1
2024-03-28 20:58:48,43.73111963712919,265,2024-03-28 20:58:48,2024-03-28 21:14:48,16,cena,1
2024-03-28 06:00:16,40.95923322840862,266,2024-03-28 06:00:16,2024-03-28 06:05:16,5,mattina,1
2024-03-30 18:55:58,66.83728251476603,267,2024-03-30 18:55:58,2024-03-30 19:07:58,12,cena,1
2024-03-30 12:51:58,28.17916882609892,268,2024-03-30 12:51:58,2024-03-30 13:08:58,17,pranzo,1
2024-03-31 12:59:41,35.50250938892619,269,2024-03-31 12:59:41,2024-03-31 13:04:41,5,pranzo,1
2024-03-31 08:28:29,30.271660103616426,270,2024-03-31 08:28:29,2024-03-31 08:58:29,30,mattina,1
2024-03-31 19:31:00,40.60609006506116,271,2024-03-31 19:31:00,2024-03-31 20:01:00,30,cena,1
2024-03-31 07:32:31,28.035386527141394,272,2024-03-31 07:32:31,2024-03-31 08:11:31,39,mattina,1
2024-03-31 07:22:09,65.07757002539,273,2024-03-31 07:22:09,2024-03-31 07:59:09,37,mattina,1
2024-03-31 18:25:14,27.94620397385171,274,2024-03-31 18:25:14,2024-03-31 18:55:14,30,cena,1
2024-04-01 20:26:57,44.6076919227547,275,2024-04-01 20:26:57,2024-04-01 20:31:57,5,cena,1
2024-04-02 09:27:53,35.81030829548769,276,2024-04-02 09:27:53,2024-04-02 09:32:53,5,mattina,1
2024-04-02 19:03:15,39.27579006003072,277,2024-04-02 19:03:15,2024-04-02 19:21:15,18,cena,1
2024-04-03 13:04:27,63.996533386114734,278,2024-04-03 13:04:27,2024-04-03 13:09:27,5,pranzo,1
2024-04-03 12:47:56,28.056716864765463,279,2024-04-03 12:47:56,2024-04-03 12:58:56,11,pranzo,1
2024-04-03 21:04:45,27.114447538999265,280,2024-04-03 21:04:45,2024-04-03 21:13:45,9,cena,1
2024-04-03 11:59:56,66.94526588656231,281,2024-04-03 11:59:56,2024-04-03 12:04:56,5,pranzo,1
2024-04-04 06:41:12,26.86891916050583,282,2024-04-04 06:41:12,2024-04-04 06:59:12,18,mattina,1
2024-04-04 06:37:09,37.43298715018733,283,2024-04-04 06:37:09,2024-04-04 06:57:09,20,mattina,1
2024-04-04 19:25:43,33.0377983969707,284,2024-04-04 19:25:43,2024-04-04 19:30:43,5,cena,1
2024-04-05 12:56:53,28.165854173431672,285,2024-04-05 12:56:53,2024-04-05 13:22:53,26,pranzo,1
2024-04-05 17:41:01,30.654618546715973,286,2024-04-05 17:41:01,2024-04-05 18:00:01,19,cena,1
2024-04-05 20:19:05,78.70974853049898,287,2024-04-05 20:19:05,2024-04-05 21:27:05,68,cena,1
2024-04-05 19:03:59,33.40528975966092,288,2024-04-05 19:03:59,2024-04-05 19:08:59,5,cena,1
2024-04-05 19:23:03,40.30373364376261,289,2024-04-05 19:23:03,2024-04-05 19:47:03,24,cena,1
2024-04-05 11:03:36,26.901388634265786,290,2024-04-05 11:03:36,2024-04-05 11:23:36,20,pranzo,1
2024-04-06 18:45:59,33.90512567928626,291,2024-04-06 18:45:59,2024-04-06 19:00:59,15,cena,1
2024-04-07 12:45:20,31.16082003248945,292,2024-04-07 12:45:20,2024-04-07 12:50:20,5,pranzo,1
2024-04-07 10:55:49,68.44823682768302,293,2024-04-07 10:55:49,2024-04-07 11:35:49,40,mattina,1
2024-04-07 17:45:47,30.415959702499087,294,2024-04-07 17:45:47,2024-04-07 18:01:47,16,cena,1
2024-04-07 18:53:01,53.54881281388013,295,2024-04-07 18:53:01,2024-04-07 19:30:01,37,cena,1
2024-04-08 07:45:46,40.81648151682367,296,2024-04-08 07:45:46,2024-04-08 09:14:46,89,mattina,1
2024-04-08 11:05:29,42.1835000585913,297,2024-04-08 11:05:29,2024-04-08 11:47:29,42,pranzo,1
2024-04-08 17:58:23,27.030889687627226,298,2024-04-08 17:58:23,2024-04-08 18:26:23,28,cena,1
2024-04-09 18:11:15,25.370461667915194,299,2024-04-09 18:11:15,2024-04-09 18:19:15,8,cena,1
2024-04-09 18:43:47,53.518144302276866,300,2024-04-09 18:43:47,2024-04-09 18:53:47,10,cena,1
2024-04-09 13:43:08,32.52808232688265,301,2024-04-09 13:43:08,2024-04-09 14:12:08,29,pranzo,1
2024-04-10 18:09:32,32.587442508027834,302,2024-04-10 18:09:32,2024-04-10 18:14:32,5,cena,1
2024-04-10 08:33:20,40.845788573348784,303,2024-04-10 08:33:20,2024-04-10 08:39:20,6,mattina,1
2024-04-10 07:47:10,32.99698618640787,304,2024-04-10 07:47:10,2024-04-10 07:52:10,5,mattina,1
2024-04-10 11:31:53,53.32817087070528,305,2024-04-10 11:31:53,2024-04-10 12:02:53,31,pranzo,1
2024-04-10 06:09:11,30.423779254166014,306,2024-04-10 06:09:11,2024-04-10 06:14:11,5,mattina,1
2024-04-11 18:43:33,31.494801427766767,307,2024-04-11 18:43:33,2024-04-11 19:18:33,35,cena,1
2024-04-11 08:29:03,47.4108933716502,308,2024-04-11 08:29:03,2024-04-11 08:55:03,26,mattina,1
2024-04-11 20:02:24,53.8034587359691,309,2024-04-11 20:02:24,2024-04-11 20:29:24,27,cena,1
2024-04-12 19:44:48,63.385506529777864,310,2024-04-12 19:44:48,2024-04-12 19:49:48,5,cena,1
2024-04-12 19:36:25,34.06740990999782,311,2024-04-12 19:36:25,2024-04-12 19:41:25,5,cena,1
2024-04-12 08:57:50,29.116497288799682,312,2024-04-12 08:57:50,2024-04-12 09:02:50,5,mattina,1
2024-04-13 06:35:01,54.66572442829537,313,2024-04-13 06:35:01,2024-04-13 07:14:01,39,mattina,1
2024-04-13 19:01:11,26.208197907819567,314,2024-04-13 19:01:11,2024-04-13 19:18:11,17,cena,1
2024-04-13 16:44:01,39.58002408370032,315,2024-04-13 16:44:01,2024-04-13 16:49:01,5,cena,1
2024-04-14 06:36:13,46.69940452980504,316,2024-04-14 06:36:13,2024-04-14 06:56:13,20,mattina,1
2024-04-14 14:06:57,47.227820486283505,317,2024-04-14 14:06:57,2024-04-14 14:15:57,9,pranzo,1
2024-04-14 06:38:07,38.29623946798646,318,2024-04-14 06:38:07,2024-04-14 06:59:07,21,mattina,1
2024-04-14 06:48:24,43.97615717859619,319,2024-04-14 06:48:24,2024-04-14 07:06:24,18,mattina,1
2024-04-14 06:30:25,28.916628991111853,320,2024-04-14 06:30:25,2024-04-14 06:43:25,13,mattina,1
2024-04-14 06:17:38,29.513985599657723,321,2024-04-14 06:17:38,2024-04-14 06:58:38,41,mattina,1
2024-04-14 08:25:04,36.9746705929284,322,2024-04-14 08:25:04,2024-04-14 08:46:04,21,mattina,1
2024-04-14 12:46:55,31.793407834174825,323,2024-04-14 12:46:55,2024-04-14 12:59:55,13,pranzo,1
2024-04-15 19:10:42,29.292045250713826,324,2024-04-15 19:10:42,2024-04-15 19:27:42,17,cena,1
2024-04-15 11:07:33,61.231502154764385,325,2024-04-15 11:07:33,2024-04-15 11:51:33,44,pranzo,1
2024-04-15 12:16:52,34.896554587130396,326,2024-04-15 12:16:52,2024-04-15 12:25:52,9,pranzo,1
2024-04-15 10:41:48,34.980119123261176,327,2024-04-15 10:41:48,2024-04-15 10:59:48,18,mattina,1
2024-04-15 11:47:42,53.79810083252949,328,2024-04-15 11:47:42,2024-04-15 12:27:42,40,pranzo,1
2024-04-15 07:45:51,50.2385592174401,329,2024-04-15 07:45:51,2024-04-15 08:52:51,67,mattina,1
2024-04-16 11:54:25,29.631563146707876,330,2024-04-16 11:54:25,2024-04-16 11:59:25,5,pranzo,1
2024-04-16 17:46:15,77.77922155147947,331,2024-04-16 17:46:15,2024-04-16 17:51:15,5,cena,1
2024-04-17 12:55:04,30.89275739031592,332,2024-04-17 12:55:04,2024-04-17 13:06:04,11,pranzo,1
2024-04-17 20:37:26,37.257750457230316,333,2024-04-17 20:37:26,2024-04-17 20:42:26,5,cena,1
2024-04-17 19:53:19,38.50210212678434,334,2024-04-17 19:53:19,2024-04-17 19:58:19,5,cena,1
2024-04-18 20:44:16,41.41030635806289,335,2024-04-18 20:44:16,2024-04-18 21:00:16,16,cena,1
2024-04-18 18:32:20,32.88097677448604,336,2024-04-18 18:32:20,2024-04-18 18:37:20,5,cena,1
2024-04-18 21:04:36,25.964489016815225,337,2024-04-18 21:04:36,2024-04-18 21:09:36,5,cena,1
2024-04-18 19:20:28,31.984803171062346,338,2024-04-18 19:20:28,2024-04-18 19:34:28,14,cena,1
2024-04-18 07:39:17,25.74961478565839,339,2024-04-18 07:39:17,2024-04-18 07:50:17,11,mattina,1
2024-04-18 17:33:09,28.12094697529117,340,2024-04-18 17:33:09,2024-04-18 17:52:09,19,cena,1
2024-04-19 19:24:25,28.482499667760553,341,2024-04-19 19:24:25,2024-04-19 19:36:25,12,cena,1
2024-04-19 10:57:45,52.074289858622734,342,2024-04-19 10:57:45,2024-04-19 11:07:45,10,mattina,1
2024-04-19 06:46:10,42.26353619624183,343,2024-04-19 06:46:10,2024-04-19 07:01:10,15,mattina,1
2024-04-20 17:58:00,30.37259231402227,344,2024-04-20 17:58:00,2024-04-20 18:42:00,44,cena,1
2024-04-21 08:36:19,65.2974274035095,345,2024-04-21 08:36:19,2024-04-21 08:54:19,18,mattina,1
2024-04-21 08:19:17,28.79476654182595,346,2024-04-21 08:19:17,2024-04-21 08:34:17,15,mattina,1
2024-04-21 18:52:31,50.608511294815884,347,2024-04-21 18:52:31,2024-04-21 18:57:31,5,cena,1
2024-04-21 07:11:39,28.85893057519873,348,2024-04-21 07:11:39,2024-04-21 07:32:39,21,mattina,1
2024-04-21 07:17:23,65.89911806519044,349,2024-04-21 07:17:23,2024-04-21 07:29:23,12,mattina,1
2024-04-22 13:06:17,29.084557918874953,350,2024-04-22 13:06:17,2024-04-22 13:11:17,5,pranzo,1
2024-04-22 07:39:17,44.519939168258574,351,2024-04-22 07:39:17,2024-04-22 07:49:17,10,mattina,1
2024-04-22 10:27:43,33.891467535244246,352,2024-04-22 10:27:43,2024-04-22 10:37:43,10,mattina,1
2024-04-22 07:39:13,30.61065946259956,353,2024-04-22 07:39:13,2024-04-22 07:57:13,18,mattina,1
2024-04-23 11:39:07,80.82091024026074,354,2024-04-23 11:39:07,2024-04-23 11:44:07,5,pranzo,1
2024-04-23 06:44:56,29.24939028630208,355,2024-04-23 06:44:56,2024-04-23 06:52:56,8,mattina,1
2024-04-24 17:05:58,44.16024800747375,356,2024-04-24 17:05:58,2024-04-24 17:10:58,5,cena,1
2024-04-25 12:09:49,86.14169676376221,357,2024-04-25 12:09:49,2024-04-25 12:20:49,11,pranzo,1
2024-04-25 07:48:41,34.31991482963709,358,2024-04-25 07:48:41,2024-04-25 08:33:41,45,mattina,1
2024-04-25 07:48:24,88.24923460420702,359,2024-04-25 07:48:24,2024-04-25 07:53:24,5,mattina,1
2024-04-25 12:01:17,31.969087613404668,360,2024-04-25 12:01:17,2024-04-25 12:06:17,5,pranzo,1
2024-04-25 06:28:17,39.18192934856155,361,2024-04-25 06:28:17,2024-04-25 06:50:17,22,mattina,1
2024-04-26 11:30:20,36.990451135531224,362,2024-04-26 11:30:20,2024-04-26 12:35:20,65,pranzo,1
2024-04-26 12:42:15,31.13361920274544,363,2024-04-26 12:42:15,2024-04-26 13:16:15,34,pranzo,1
2024-04-26 08:41:03,39.36974004069283,364,2024-04-26 08:41:03,2024-04-26 08:46:03,5,mattina,1
2024-04-26 13:14:17,56.004918275629144,365,2024-04-26 13:14:17,2024-04-26 13:36:17,22,pranzo,1
2024-04-28 18:46:06,30.644009900351357,366,2024-04-28 18:46:06,2024-04-28 19:10:06,24,cena,1
2024-04-28 06:32:49,28.82390592807402,367,2024-04-28 06:32:49,2024-04-28 07:23:49,51,mattina,1
2024-04-28 12:18:11,25.38969545200159,368,2024-04-28 12:18:11,2024-04-28 12:30:11,12,pranzo,1
2024-04-28 18:23:53,42.62211632729821,369,2024-04-28 18:23:53,2024-04-28 18:34:53,11,cena,1
2024-04-28 19:18:54,78.87048800756617,370,2024-04-28 19:18:54,2024-04-28 19:23:54,5,cena,1
2024-05-01 09:08:24,26.09425575082653,371,2024-05-01 09:08:24,2024-05-01 09:13:24,5,mattina,1
2024-05-02 17:01:43,85.48192388984017,372,2024-05-02 17:01:43,2024-05-02 17:11:43,10,cena,1
2024-05-02 05:17:47,32.3895494179123,373,2024-05-02 05:17:47,2024-05-02 05:22:47,5,mattina,1
2024-05-03 19:10:25,48.063486338749016,374,2024-05-03 19:10:25,2024-05-03 19:32:25,22,cena,1
2024-05-03 09:31:51,54.2151667861706,375,2024-05-03 09:31:51,2024-05-03 10:21:51,50,mattina,1
2024-05-03 17:39:37,44.26123642109573,376,2024-05-03 17:39:37,2024-05-03 17:48:37,9,cena,1
2024-05-03 13:00:43,33.50199119001863,377,2024-05-03 13:00:43,2024-05-03 13:16:43,16,pranzo,1
2024-05-04 19:55:18,85.21233711633586,378,2024-05-04 19:55:18,2024-05-04 20:00:18,5,cena,1
2024-05-04 12:59:46,32.46103938204375,379,2024-05-04 12:59:46,2024-05-04 13:07:46,8,pranzo,1
2024-05-04 18:34:19,35.50358250482296,380,2024-05-04 18:34:19,2024-05-04 18:39:19,5,cena,1
2024-05-04 19:36:13,40.7554195553153,381,2024-05-04 19:36:13,2024-05-04 19:41:13,5,cena,1
2024-05-04 13:03:24,33.29805814059803,382,2024-05-04 13:03:24,2024-05-04 13:08:24,5,pranzo,1
2024-05-05 12:27:42,28.226400181857127,383,2024-05-05 12:27:42,2024-05-05 12:47:42,20,pranzo,1
2024-05-05 12:53:12,31.789944460342493,384,2024-05-05 12:53:12,2024-05-05 13:01:12,8,pranzo,1
2024-05-05 12:53:51,36.69048434330173,385,2024-05-05 12:53:51,2024-05-05 13:14:51,21,pranzo,1
2024-05-06 11:31:26,45.604078806493064,386,2024-05-06 11:31:26,2024-05-06 11:36:26,5,pranzo,1
2024-05-06 12:47:46,43.76812907340134,387,2024-05-06 12:47:46,2024-05-06 14:03:46,76,pranzo,1
2024-05-07 08:47:48,26.324999711111982,388,2024-05-07 08:47:48,2024-05-07 09:05:48,18,mattina,1
2024-05-07 07:10:53,41.04950739820675,389,2024-05-07 07:10:53,2024-05-07 07:22:53,12,mattina,1
2024-05-07 06:20:29,38.60578133515981,390,2024-05-07 06:20:29,2024-05-07 06:41:29,21,mattina,1
2024-05-07 19:19:47,26.075573528344247,391,2024-05-07 19:19:47,2024-05-07 19:37:47,18,cena,1
2024-05-07 19:47:50,101.9270003472344,392,2024-05-07 19:47:50,2024-05-07 20:47:50,60,cena,1
2024-05-08 18:58:23,28.088022375847956,393,2024-05-08 18:58:23,2024-05-08 19:22:23,24,cena,1
2024-05-08 07:42:58,39.8934563793542,394,2024-05-08 07:42:58,2024-05-08 07:47:58,5,mattina,1
2024-05-08 19:47:09,47.14924631547419,395,2024-05-08 19:47:09,2024-05-08 19:57:09,10,cena,1
2024-05-08 12:32:42,80.06059843729403,396,2024-05-08 12:32:42,2024-05-08 12:37:42,5,pranzo,1
2024-05-08 10:16:09,40.31351871293842,397,2024-05-08 10:16:09,2024-05-08 10:21:09,5,mattina,1
2024-05-09 19:04:00,31.7317449153907,398,2024-05-09 19:04:00,2024-05-09 19:09:00,5,cena,1
2024-05-09 08:44:44,26.61472815667067,399,2024-05-09 08:44:44,2024-05-09 09:08:44,24,mattina,1
2024-05-09 18:48:05,27.25761158065119,400,2024-05-09 18:48:05,2024-05-09 19:00:05,12,cena,1
2024-05-09 05:59:18,42.71844375159134,401,2024-05-09 05:59:18,2024-05-09 06:09:18,10,mattina,1
2024-05-09 10:26:33,41.86439171864042,402,2024-05-09 10:26:33,2024-05-09 11:05:33,39,mattina,1
2024-05-09 08:04:39,34.68337833516248,403,2024-05-09 08:04:39,2024-05-09 08:38:39,34,mattina,1
2024-05-09 07:04:59,28.648234986479014,404,2024-05-09 07:04:59,2024-05-09 08:22:59,78,mattina,1
2024-05-10 06:59:22,100.61022961517327,405,2024-05-10 06:59:22,2024-05-10 07:59:22,60,mattina,1
2024-05-10 14:50:04,31.666189840385847,406,2024-05-10 14:50:04,2024-05-10 14:55:04,5,pranzo,1
2024-05-10 08:38:30,26.505645818474243,407,2024-05-10 08:38:30,2024-05-10 09:00:30,22,mattina,1
2024-05-10 11:00:50,62.28190808822914,408,2024-05-10 11:00:50,2024-05-10 11:14:50,14,pranzo,1
2024-05-10 07:28:36,29.047478496963816,409,2024-05-10 07:28:36,2024-05-10 08:00:36,32,mattina,1
2024-05-11 09:31:12,26.16329501115726,410,2024-05-11 09:31:12,2024-05-11 09:45:12,14,mattina,1
2024-05-12 05:59:06,72.83148995607752,411,2024-05-12 05:59:06,2024-05-12 06:30:06,31,mattina,1
2024-05-12 08:23:46,29.49493262374753,412,2024-05-12 08:23:46,2024-05-12 08:46:46,23,mattina,1
2024-05-13 20:13:03,29.845233543717384,413,2024-05-13 20:13:03,2024-05-13 20:44:03,31,cena,1
2024-05-13 05:28:13,38.00308605682915,414,2024-05-13 05:28:13,2024-05-13 05:35:13,7,mattina,1
2024-05-13 07:29:46,39.63683557403135,415,2024-05-13 07:29:46,2024-05-13 08:55:46,86,mattina,1
2024-05-13 06:07:01,28.174868791903528,416,2024-05-13 06:07:01,2024-05-13 06:12:01,5,mattina,1
2024-05-13 11:17:13,43.88475147179307,417,2024-05-13 11:17:13,2024-05-13 11:27:13,10,pranzo,1
2024-05-14 19:55:14,35.14656538726976,418,2024-05-14 19:55:14,2024-05-14 20:11:14,16,cena,1
2024-05-14 11:57:17,62.775558064449555,419,2024-05-14 11:57:17,2024-05-14 12:33:17,36,pranzo,1
2024-05-14 12:53:05,41.84125626472081,420,2024-05-14 12:53:05,2024-05-14 13:03:05,10,pranzo,1
2024-05-14 18:40:36,27.55856977928874,421,2024-05-14 18:40:36,2024-05-14 18:52:36,12,cena,1
2024-05-15 19:12:44,32.87340546011083,422,2024-05-15 19:12:44,2024-05-15 19:23:44,11,cena,1
2024-05-16 05:22:38,41.37800729026614,423,2024-05-16 05:22:38,2024-05-16 05:29:38,7,mattina,1
2024-05-16 19:23:32,28.44733033116529,424,2024-05-16 19:23:32,2024-05-16 19:30:32,7,cena,1
2024-05-16 16:34:55,25.377702251226935,425,2024-05-16 16:34:55,2024-05-16 17:18:55,44,cena,1
2024-05-16 20:33:46,47.339311321952664,426,2024-05-16 20:33:46,2024-05-16 20:40:46,7,cena,1
2024-05-17 07:01:19,44.36919081959856,427,2024-05-17 07:01:19,2024-05-17 07:12:19,11,mattina,1
2024-05-17 11:43:12,34.64773381508847,428,2024-05-17 11:43:12,2024-05-17 11:48:12,5,pranzo,1
2024-05-17 05:42:35,25.512583371481615,429,2024-05-17 05:42:35,2024-05-17 05:54:35,12,mattina,1
2024-05-18 20:36:28,48.41075312438565,430,2024-05-18 20:36:28,2024-05-18 20:44:28,8,cena,1
2024-05-18 06:24:46,46.56778456414223,431,2024-05-18 06:24:46,2024-05-18 06:34:46,10,mattina,1
2024-05-18 06:33:15,29.616834465350557,432,2024-05-18 06:33:15,2024-05-18 07:25:15,52,mattina,1
2024-05-18 19:46:16,29.32280573178568,433,2024-05-18 19:46:16,2024-05-18 20:18:16,32,cena,1
2024-05-19 12:14:41,32.25627253463312,434,2024-05-19 12:14:41,2024-05-19 12:35:41,21,pranzo,1
2024-05-19 07:46:06,38.382370134141624,435,2024-05-19 07:46:06,2024-05-19 08:22:06,36,mattina,1
2024-05-19 13:20:02,41.00319038004337,436,2024-05-19 13:20:02,2024-05-19 14:32:02,72,pranzo,1
2024-05-19 12:32:30,35.93257849101708,437,2024-05-19 12:32:30,2024-05-19 12:51:30,19,pranzo,1
2024-05-19 12:02:35,44.11534761154847,438,2024-05-19 12:02:35,2024-05-19 12:07:35,5,pranzo,1
2024-05-19 05:03:00,36.24545196308759,439,2024-05-19 05:03:00,2024-05-19 05:08:00,5,mattina,1
2024-05-19 18:57:02,33.37777736158726,440,2024-05-19 18:57:02,2024-05-19 19:12:02,15,cena,1
2024-05-19 12:36:16,25.803329336318527,441,2024-05-19 12:36:16,2024-05-19 12:47:16,11,pranzo,1
2024-05-19 18:59:32,55.25761558135598,442,2024-05-19 18:59:32,2024-05-19 19:04:32,5,cena,1
2024-05-19 08:25:05,139.88824134697512,443,2024-05-19 08:25:05,2024-05-19 08:36:05,11,mattina,1
2024-05-19 17:44:28,61.69074718443181,444,2024-05-19 17:44:28,2024-05-19 17:54:28,10,cena,1
2024-05-20 11:48:08,31.90158420329633,445,2024-05-20 11:48:08,2024-05-20 13:38:08,110,pranzo,1
2024-05-20 19:08:49,61.78366212109888,446,2024-05-20 19:08:49,2024-05-20 19:17:49,9,cena,1
2024-05-20 06:09:19,33.43170543174526,447,2024-05-20 06:09:19,2024-05-20 06:46:19,37,mattina,1
2024-05-21 07:06:34,42.79081713026358,448,2024-05-21 07:06:34,2024-05-21 07:24:34,18,mattina,1
2024-05-21 19:41:51,27.254065365313327,449,2024-05-21 19:41:51,2024-05-21 20:11:51,30,cena,1
2024-05-21 19:10:06,45.51801616975574,450,2024-05-21 19:10:06,2024-05-21 19:37:06,27,cena,1
2024-05-21 18:11:19,40.207182966616585,451,2024-05-21 18:11:19,2024-05-21 18:19:19,8,cena,1
2024-05-21 18:33:24,63.007945161102846,452,2024-05-21 18:33:24,2024-05-21 18:38:24,5,cena,1
2024-05-21 20:22:38,32.36252450451548,453,2024-05-21 20:22:38,2024-05-21 20:27:38,5,cena,1
2024-05-22 07:05:58,25.429296958438705,454,2024-05-22 07:05:58,2024-05-22 08:05:58,60,mattina,1
2024-05-22 12:26:42,36.67442329962562,455,2024-05-22 12:26:42,2024-05-22 12:31:42,5,pranzo,1
2024-05-22 20:19:26,28.463950929945085,456,2024-05-22 20:19:26,2024-05-22 21:19:26,60,cena,1
2024-05-23 10:24:29,52.96943783616412,457,2024-05-23 10:24:29,2024-05-23 10:40:29,16,mattina,1
2024-05-24 20:24:58,58.87521350930053,458,2024-05-24 20:24:58,2024-05-24 20:31:58,7,cena,1
2024-05-24 07:56:44,27.31843991482325,459,2024-05-24 07:56:44,2024-05-24 08:04:44,8,mattina,1
2024-05-24 19:49:58,25.684895900116654,460,2024-05-24 19:49:58,2024-05-24 19:54:58,5,cena,1
2024-05-25 20:15:45,31.08740308184776,461,2024-05-25 20:15:45,2024-05-25 20:25:45,10,cena,1
2024-05-25 12:07:21,38.77005801381822,462,2024-05-25 12:07:21,2024-05-25 12:12:21,5,pranzo,1
2024-05-25 18:19:54,50.61669120103814,463,2024-05-25 18:19:54,2024-05-25 18:24:54,5,cena,1
2024-05-25 18:19:02,29.442754193531158,464,2024-05-25 18:19:02,2024-05-25 18:24:02,5,cena,1
2024-05-26 07:29:51,28.518221396996378,465,2024-05-26 07:29:51,2024-05-26 07:34:51,5,mattina,1
2024-05-26 17:48:09,33.94320607158615,466,2024-05-26 17:48:09,2024-05-26 17:53:09,5,cena,1
2024-05-26 06:00:19,41.72624653730282,467,2024-05-26 06:00:19,2024-05-26 06:17:19,17,mattina,1
2024-05-27 18:18:01,30.00301410753488,468,2024-05-27 18:18:01,2024-05-27 18:23:01,5,cena,1
2024-05-27 20:25:38,41.34184316989173,469,2024-05-27 20:25:38,2024-05-27 20:40:38,15,cena,1
2024-05-27 12:15:29,31.829782368375767,470,2024-05-27 12:15:29,2024-05-27 12:30:29,15,pranzo,1
2024-05-27 18:29:14,27.379513630054593,471,2024-05-27 18:29:14,2024-05-27 18:34:14,5,cena,1
2024-05-28 12:36:48,38.795654311596074,472,2024-05-28 12:36:48,2024-05-28 12:43:48,7,pranzo,1
2024-05-28 11:24:14,40.5444199428882,473,2024-05-28 11:24:14,2024-05-28 11:35:14,11,pranzo,1
2024-05-29 07:08:14,49.41936415885442,474,2024-05-29 07:08:14,2024-05-29 08:29:14,81,mattina,1
2024-05-29 12:29:52,61.5464634020582,475,2024-05-29 12:29:52,2024-05-29 12:34:52,5,pranzo,1
2024-05-29 20:01:36,30.41245976495286,476,2024-05-29 20:01:36,2024-05-29 20:13:36,12,cena,1
2024-05-30 11:10:42,55.213222296517145,477,2024-05-30 11:10:42,2024-05-30 11:35:42,25,pranzo,1
2024-05-30 07:02:31,28.14490217367048,478,2024-05-30 07:02:31,2024-05-30 07:13:31,11,mattina,1
2024-05-30 19:06:30,26.136173104798768,479,2024-05-30 19:06:30,2024-05-30 19:11:30,5,cena,1
2024-05-31 13:53:16,31.00996154443481,480,2024-05-31 13:53:16,2024-05-31 13:58:16,5,pranzo,1
2024-05-31 12:06:08,34.13648035093877,481,2024-05-31 12:06:08,2024-05-31 12:17:08,11,pranzo,1
2024-06-01 12:26:35,33.06549842676477,482,2024-06-01 12:26:35,2024-06-01 12:31:35,5,pranzo,1
2024-06-01 06:53:29,27.292237972859855,483,2024-06-01 06:53:29,2024-06-01 07:13:29,20,mattina,1
2024-06-01 19:58:25,27.865157594557807,484,2024-06-01 19:58:25,2024-06-01 20:11:25,13,cena,1
2024-06-02 21:12:04,28.581585478076246,485,2024-06-02 21:12:04,2024-06-02 22:25:04,73,cena,1
2024-06-02 19:41:07,47.148769123966844,486,2024-06-02 19:41:07,2024-06-02 19:55:07,14,cena,1
2024-06-03 18:39:45,43.89070290278238,487,2024-06-03 18:39:45,2024-06-03 18:56:45,17,cena,1
2024-06-03 07:21:34,46.3254097322404,488,2024-06-03 07:21:34,2024-06-03 07:31:34,10,mattina,1
