timestamp,sensor_id,sensor_type,room,sensor_status,duration_seconds,subject_id
2024-03-18 15:04:00,S_soggiorno_2,PIR,soggiorno,active,40,1
2024-03-18 15:52:00,S_cucina_1,PIR,cucina,active,99,1
2024-03-18 16:45:00,S_ingresso_2,PIR,ingresso,active,105,1
2024-03-18 17:43:00,S_bagno_2,PIR,bagno,active,569,1
2024-03-18 18:45:00,S_cucina_1,PIR,cucina,active,44,1
2024-03-18 18:49:00,S_soggiorno_1,PIR,soggiorno,active,36,1
2024-03-18 18:21:00,S_soggiorno_2,PIR,soggiorno,active,1297,1
2024-03-18 20:04:00,S_ingresso_1,PIR,ingresso,active,128,1
2024-03-18 21:48:00,S_camera_letto_3,PIR,camera_letto,active,77,1
2024-03-18 22:44:00,S_cucina_3,PIR,cucina,active,774,1
2024-03-19 06:18:00,S_camera_letto_2,PIR,camera_letto,active,30,1
2024-03-19 06:28:00,S_bagno_2,PIR,bagno,active,30,1
2024-03-19 07:44:00,S_ingresso_3,PIR,ingresso,active,502,1
2024-03-19 07:12:00,S_ingresso_2,PIR,ingresso,active,30,1
2024-03-19 07:56:00,S_cucina_1,PIR,cucina,active,357,1
2024-03-19 08:08:00,S_soggiorno_3,PIR,soggiorno,active,173,1
2024-03-19 08:44:00,S_camera_letto_2,PIR,camera_letto,active,108,1
2024-03-19 08:07:00,S_soggiorno_3,PIR,soggiorno,active,66,1
2024-03-19 09:55:00,S_cucina_2,PIR,cucina,active,107,1
2024-03-19 09:42:00,S_soggiorno_2,PIR,soggiorno,active,64,1
2024-03-19 10:35:00,S_soggiorno_2,PIR,soggiorno,active,184,1
2024-03-19 10:47:00,S_ingresso_1,PIR,ingresso,active,605,1
2024-03-19 11:42:00,S_camera_letto_3,PIR,camera_letto,active,240,1
2024-03-19 11:53:00,S_ingresso_1,PIR,ingresso,active,248,1
2024-03-19 12:41:00,S_soggiorno_3,PIR,soggiorno,active,197,1
2024-03-19 13:03:00,S_soggiorno_2,PIR,soggiorno,active,146,1
2024-03-19 13:17:00,S_soggiorno_2,PIR,soggiorno,active,462,1
2024-03-19 14:31:00,S_bagno_2,PIR,bagno,active,183,1
2024-03-19 14:26:00,S_cucina_1,PIR,cucina,active,335,1
2024-03-19 15:46:00,S_soggiorno_2,PIR,soggiorno,active,107,1
2024-03-19 15:08:00,S_camera_letto_1,PIR,camera_letto,active,31,1
2024-03-19 16:52:00,S_ingresso_2,PIR,ingresso,active,434,1
2024-03-19 16:29:00,S_ingresso_3,PIR,ingresso,active,92,1
2024-03-19 16:36:00,S_camera_letto_3,PIR,camera_letto,active,42,1
2024-03-19 17:23:00,S_bagno_1,PIR,bagno,active,30,1
2024-03-19 18:45:00,S_ingresso_3,PIR,ingresso,active,302,1
2024-03-19 18:54:00,S_camera_letto_1,PIR,camera_letto,active,294,1
2024-03-19 19:25:00,S_camera_letto_1,PIR,camera_letto,active,222,1
2024-03-19 19:43:00,S_bagno_2,PIR,bagno,active,317,1
2024-03-19 19:00:00,S_ingresso_2,PIR,ingresso,active,114,1
2024-03-19 19:57:00,S_camera_letto_2,PIR,camera_letto,active,377,1
2024-03-19 20:30:00,S_ingresso_3,PIR,ingresso,active,30,1
2024-03-19 20:47:00,S_camera_letto_2,PIR,camera_letto,active,36,1
2024-03-19 20:19:00,S_soggiorno_1,PIR,soggiorno,active,777,1
2024-03-19 22:34:00,S_camera_letto_1,PIR,camera_letto,active,53,1
2024-03-19 22:29:00,S_cucina_2,PIR,cucina,active,595,1
2024-03-20 06:41:00,S_camera_letto_3,PIR,camera_letto,active,37,1
2024-03-20 06:30:00,S_cucina_3,PIR,cucina,active,30,1
2024-03-20 07:47:00,S_camera_letto_1,PIR,camera_letto,active,263,1
2024-03-20 08:19:00,S_cucina_1,PIR,cucina,active,273,1
2024-03-20 08:20:00,S_soggiorno_1,PIR,soggiorno,active,30,1
2024-03-20 09:55:00,S_bagno_2,PIR,bagno,active,1216,1
2024-03-20 10:09:00,S_bagno_3,PIR,bagno,active,156,1
2024-03-20 10:52:00,S_bagno_1,PIR,bagno,active,564,1
2024-03-20 10:46:00,S_soggiorno_1,PIR,soggiorno,active,70,1
2024-03-20 11:42:00,S_bagno_2,PIR,bagno,active,253,1
2024-03-20 11:50:00,S_bagno_2,PIR,bagno,active,85,1
2024-03-20 11:42:00,S_soggiorno_1,PIR,soggiorno,active,74,1
2024-03-20 11:42:00,S_bagno_2,PIR,bagno,active,135,1
2024-03-20 12:52:00,S_bagno_1,PIR,bagno,active,127,1
2024-03-20 12:26:00,S_bagno_3,PIR,bagno,active,383,1
2024-03-20 12:35:00,S_soggiorno_1,PIR,soggiorno,active,107,1
2024-03-20 12:04:00,S_camera_letto_1,PIR,camera_letto,active,30,1
2024-03-20 13:31:00,S_cucina_3,PIR,cucina,active,118,1
2024-03-20 13:12:00,S_bagno_1,PIR,bagno,active,30,1
2024-03-20 13:41:00,S_soggiorno_3,PIR,soggiorno,active,502,1
2024-03-20 13:02:00,S_bagno_2,PIR,bagno,active,44,1
2024-03-20 13:24:00,S_cucina_1,PIR,cucina,active,681,1
2024-03-20 13:26:00,S_ingresso_2,PIR,ingresso,active,30,1
2024-03-20 13:10:00,S_cucina_3,PIR,cucina,active,424,1
2024-03-20 13:17:00,S_soggiorno_1,PIR,soggiorno,active,623,1
2024-03-20 13:24:00,S_cucina_1,PIR,cucina,active,73,1
2024-03-20 14:11:00,S_bagno_2,PIR,bagno,active,158,1
2024-03-20 14:07:00,S_cucina_2,PIR,cucina,active,31,1
2024-03-20 14:28:00,S_camera_letto_1,PIR,camera_letto,active,414,1
2024-03-20 14:14:00,S_cucina_1,PIR,cucina,active,317,1
2024-03-20 14:04:00,S_camera_letto_3,PIR,camera_letto,active,391,1
2024-03-20 15:56:00,S_soggiorno_3,PIR,soggiorno,active,30,1
2024-03-20 16:04:00,S_cucina_2,PIR,cucina,active,30,1
2024-03-20 16:38:00,S_cucina_2,PIR,cucina,active,261,1
2024-03-20 17:19:00,S_soggiorno_2,PIR,soggiorno,active,334,1
2024-03-20 17:13:00,S_camera_letto_3,PIR,camera_letto,active,99,1
2024-03-20 18:30:00,S_cucina_1,PIR,cucina,active,678,1
2024-03-20 18:52:00,S_bagno_3,PIR,bagno,active,32,1
2024-03-20 18:29:00,S_soggiorno_1,PIR,soggiorno,active,384,1
2024-03-20 18:23:00,S_cucina_2,PIR,cucina,active,218,1
2024-03-20 18:02:00,S_ingresso_1,PIR,ingresso,active,303,1
2024-03-20 20:24:00,S_cucina_1,PIR,cucina,active,211,1
2024-03-20 20:46:00,S_soggiorno_2,PIR,soggiorno,active,307,1
2024-03-20 20:48:00,S_cucina_2,PIR,cucina,active,30,1
2024-03-20 21:26:00,S_cucina_1,PIR,cucina,active,30,1
2024-03-20 21:01:00,S_ingresso_2,PIR,ingresso,active,798,1
2024-03-20 21:18:00,S_cucina_1,PIR,cucina,active,87,1
2024-03-20 22:25:00,S_ingresso_2,PIR,ingresso,active,244,1
2024-03-21 07:19:00,S_bagno_2,PIR,bagno,active,345,1
2024-03-21 07:15:00,S_ingresso_3,PIR,ingresso,active,128,1
2024-03-21 08:00:00,S_soggiorno_3,PIR,soggiorno,active,81,1
2024-03-21 08:58:00,S_ingresso_1,PIR,ingresso,active,259,1
2024-03-21 08:58:00,S_cucina_3,PIR,cucina,active,730,1
2024-03-21 08:55:00,S_ingresso_1,PIR,ingresso,active,506,1
2024-03-21 09:07:00,S_bagno_3,PIR,bagno,active,365,1
2024-03-21 09:42:00,S_camera_letto_3,PIR,camera_letto,active,82,1
2024-03-21 10:50:00,S_camera_letto_2,PIR,camera_letto,active,409,1
2024-03-21 12:25:00,S_camera_letto_2,PIR,camera_letto,active,30,1
2024-03-21 13:16:00,S_camera_letto_3,PIR,camera_letto,active,30,1
2024-03-21 13:59:00,S_camera_letto_1,PIR,camera_letto,active,630,1
2024-03-21 13:09:00,S_camera_letto_1,PIR,camera_letto,active,358,1
2024-03-21 14:47:00,S_bagno_1,PIR,bagno,active,83,1
2024-03-21 15:12:00,S_bagno_2,PIR,bagno,active,556,1
2024-03-21 15:55:00,S_cucina_1,PIR,cucina,active,1116,1
2024-03-21 15:16:00,S_camera_letto_1,PIR,camera_letto,active,59,1
2024-03-21 15:32:00,S_cucina_1,PIR,cucina,active,139,1
2024-03-21 16:25:00,S_cucina_3,PIR,cucina,active,341,1
2024-03-21 16:19:00,S_ingresso_3,PIR,ingresso,active,170,1
2024-03-21 17:27:00,S_cucina_1,PIR,cucina,active,113,1
2024-03-21 17:17:00,S_bagno_3,PIR,bagno,active,631,1
2024-03-21 17:27:00,S_camera_letto_3,PIR,camera_letto,active,610,1
2024-03-21 19:21:00,S_cucina_3,PIR,cucina,active,154,1
2024-03-21 20:50:00,S_camera_letto_1,PIR,camera_letto,active,53,1
2024-03-21 20:43:00,S_bagno_2,PIR,bagno,active,468,1
2024-03-21 21:20:00,S_cucina_3,PIR,cucina,active,254,1
2024-03-21 21:37:00,S_cucina_2,PIR,cucina,active,206,1
2024-03-21 21:32:00,S_bagno_2,PIR,bagno,active,93,1
2024-03-21 22:34:00,S_cucina_2,PIR,cucina,active,201,1
2024-03-22 06:12:00,S_bagno_3,PIR,bagno,active,202,1
2024-03-22 06:15:00,S_cucina_3,PIR,cucina,active,855,1
2024-03-22 07:43:00,S_cucina_1,PIR,cucina,active,303,1
2024-03-22 08:00:00,S_cucina_1,PIR,cucina,active,213,1
2024-03-22 08:34:00,S_camera_letto_2,PIR,camera_letto,active,46,1
2024-03-22 08:19:00,S_cucina_2,PIR,cucina,active,337,1
2024-03-22 09:02:00,S_soggiorno_2,PIR,soggiorno,active,452,1
2024-03-22 09:13:00,S_ingresso_2,PIR,ingresso,active,91,1
2024-03-22 10:05:00,S_soggiorno_1,PIR,soggiorno,active,337,1
2024-03-22 10:56:00,S_camera_letto_2,PIR,camera_letto,active,1257,1
2024-03-22 10:49:00,S_soggiorno_1,PIR,soggiorno,active,30,1
2024-03-22 10:25:00,S_cucina_1,PIR,cucina,active,39,1
2024-03-22 10:44:00,S_cucina_2,PIR,cucina,active,1333,1
2024-03-22 11:07:00,S_ingresso_2,PIR,ingresso,active,527,1
2024-03-22 11:52:00,S_cucina_3,PIR,cucina,active,262,1
2024-03-22 11:19:00,S_soggiorno_1,PIR,soggiorno,active,52,1
2024-03-22 11:25:00,S_ingresso_2,PIR,ingresso,active,1663,1
2024-03-22 12:28:00,S_bagno_1,PIR,bagno,active,399,1
2024-03-22 12:12:00,S_camera_letto_2,PIR,camera_letto,active,368,1
2024-03-22 12:17:00,S_cucina_2,PIR,cucina,active,637,1
2024-03-22 14:45:00,S_cucina_3,PIR,cucina,active,270,1
2024-03-22 15:59:00,S_camera_letto_2,PIR,camera_letto,active,624,1
2024-03-22 16:28:00,S_camera_letto_2,PIR,camera_letto,active,177,1
2024-03-22 17:03:00,S_cucina_1,PIR,cucina,active,984,1
2024-03-22 17:54:00,S_bagno_1,PIR,bagno,active,65,1
2024-03-22 17:23:00,S_soggiorno_2,PIR,soggiorno,active,257,1
2024-03-22 17:23:00,S_cucina_3,PIR,cucina,active,391,1
2024-03-22 18:16:00,S_camera_letto_1,PIR,camera_letto,active,1077,1
2024-03-22 19:05:00,S_camera_letto_3,PIR,camera_letto,active,130,1
2024-03-22 19:40:00,S_bagno_3,PIR,bagno,active,305,1
2024-03-22 19:18:00,S_camera_letto_2,PIR,camera_letto,active,317,1
2024-03-22 19:56:00,S_soggiorno_1,PIR,soggiorno,active,433,1
2024-03-22 20:50:00,S_bagno_3,PIR,bagno,active,30,1
2024-03-22 21:57:00,S_cucina_2,PIR,cucina,active,74,1
2024-03-22 21:12:00,S_cucina_3,PIR,cucina,active,37,1
2024-03-22 22:51:00,S_soggiorno_1,PIR,soggiorno,active,74,1
2024-03-23 06:10:00,S_soggiorno_3,PIR,soggiorno,active,517,1
2024-03-23 06:08:00,S_cucina_3,PIR,cucina,active,593,1
2024-03-23 06:25:00,S_ingresso_1,PIR,ingresso,active,487,1
2024-03-23 06:02:00,S_camera_letto_1,PIR,camera_letto,active,70,1
2024-03-23 06:29:00,S_ingresso_1,PIR,ingresso,active,740,1
2024-03-23 07:26:00,S_cucina_1,PIR,cucina,active,81,1
2024-03-23 07:44:00,S_cucina_1,PIR,cucina,active,30,1
2024-03-23 08:58:00,S_camera_letto_2,PIR,camera_letto,active,1022,1
2024-03-23 08:35:00,S_soggiorno_3,PIR,soggiorno,active,185,1
2024-03-23 08:52:00,S_soggiorno_3,PIR,soggiorno,active,180,1
2024-03-23 09:43:00,S_ingresso_2,PIR,ingresso,active,107,1
2024-03-23 10:46:00,S_cucina_1,PIR,cucina,active,599,1
2024-03-23 10:58:00,S_soggiorno_3,PIR,soggiorno,active,681,1
2024-03-23 12:01:00,S_ingresso_3,PIR,ingresso,active,243,1
2024-03-23 14:05:00,S_bagno_2,PIR,bagno,active,1203,1
2024-03-23 14:06:00,S_soggiorno_3,PIR,soggiorno,active,95,1
2024-03-23 15:00:00,S_bagno_2,PIR,bagno,active,119,1
2024-03-23 15:46:00,S_cucina_3,PIR,cucina,active,551,1
2024-03-23 15:23:00,S_camera_letto_2,PIR,camera_letto,active,1226,1
2024-03-23 17:22:00,S_soggiorno_1,PIR,soggiorno,active,30,1
2024-03-23 17:57:00,S_bagno_1,PIR,bagno,active,30,1
2024-03-23 18:04:00,S_camera_letto_2,PIR,camera_letto,active,344,1
2024-03-23 18:57:00,S_cucina_3,PIR,cucina,active,234,1
2024-03-23 18:36:00,S_camera_letto_3,PIR,camera_letto,active,30,1
2024-03-23 18:30:00,S_soggiorno_2,PIR,soggiorno,active,423,1
2024-03-23 18:58:00,S_cucina_3,PIR,cucina,active,43,1
2024-03-23 19:02:00,S_cucina_1,PIR,cucina,active,74,1
2024-03-23 20:47:00,S_ingresso_2,PIR,ingresso,active,30,1
2024-03-23 21:18:00,S_bagno_2,PIR,bagno,active,51,1
2024-03-23 21:25:00,S_camera_letto_2,PIR,camera_letto,active,30,1
2024-03-23 21:05:00,S_camera_letto_1,PIR,camera_letto,active,607,1
2024-03-23 22:24:00,S_cucina_2,PIR,cucina,active,30,1
2024-03-23 22:09:00,S_cucina_1,PIR,cucina,active,393,1
2024-03-23 22:42:00,S_camera_letto_1,PIR,camera_letto,active,132,1
2024-03-23 22:01:00,S_ingresso_1,PIR,ingresso,active,82,1
2024-03-24 06:08:00,S_soggiorno_3,PIR,soggiorno,active,445,1
2024-03-24 07:50:00,S_camera_letto_1,PIR,camera_letto,active,30,1
2024-03-24 08:09:00,S_ingresso_3,PIR,ingresso,active,85,1
2024-03-24 08:43:00,S_bagno_1,PIR,bagno,active,108,1
2024-03-24 11:36:00,S_soggiorno_3,PIR,soggiorno,active,55,1
2024-03-24 11:33:00,S_bagno_1,PIR,bagno,active,32,1
2024-03-24 13:27:00,S_cucina_3,PIR,cucina,active,815,1
2024-03-24 13:48:00,S_soggiorno_3,PIR,soggiorno,active,463,1
2024-03-24 14:13:00,S_soggiorno_3,PIR,soggiorno,active,50,1
2024-03-24 14:15:00,S_ingresso_2,PIR,ingresso,active,438,1
2024-03-24 14:33:00,S_cucina_3,PIR,cucina,active,151,1
2024-03-24 14:11:00,S_cucina_1,PIR,cucina,active,67,1
2024-03-24 14:15:00,S_camera_letto_2,PIR,camera_letto,active,712,1
2024-03-24 15:08:00,S_soggiorno_3,PIR,soggiorno,active,30,1
2024-03-24 15:49:00,S_cucina_3,PIR,cucina,active,72,1
2024-03-24 17:21:00,S_soggiorno_3,PIR,soggiorno,active,471,1
2024-03-24 17:32:00,S_soggiorno_1,PIR,soggiorno,active,599,1
2024-03-24 17:00:00,S_soggiorno_2,PIR,soggiorno,active,225,1
2024-03-24 17:23:00,S_cucina_2,PIR,cucina,active,30,1
2024-03-24 18:25:00,S_cucina_2,PIR,cucina,active,272,1
2024-03-24 18:44:00,S_ingresso_3,PIR,ingresso,active,181,1
2024-03-24 18:50:00,S_soggiorno_3,PIR,soggiorno,active,30,1
2024-03-24 19:07:00,S_cucina_1,PIR,cucina,active,318,1
2024-03-24 19:18:00,S_cucina_2,PIR,cucina,active,260,1
2024-03-24 20:13:00,S_cucina_1,PIR,cucina,active,456,1
2024-03-24 20:51:00,S_soggiorno_1,PIR,soggiorno,active,111,1
2024-03-24 20:30:00,S_cucina_2,PIR,cucina,active,171,1
2024-03-24 21:01:00,S_cucina_2,PIR,cucina,active,148,1
2024-03-24 21:56:00,S_ingresso_1,PIR,ingresso,active,353,1
2024-03-24 22:31:00,S_soggiorno_3,PIR,soggiorno,active,319,1
2024-03-25 06:23:00,S_soggiorno_1,PIR,soggiorno,active,2021,1
2024-03-25 06:11:00,S_soggiorno_3,PIR,soggiorno,active,86,1
2024-03-25 06:17:00,S_camera_letto_1,PIR,camera_letto,active,30,1
2024-03-25 06:48:00,S_ingresso_1,PIR,ingresso,active,48,1
2024-03-25 07:55:00,S_ingresso_1,PIR,ingresso,active,254,1
2024-03-25 07:41:00,S_soggiorno_2,PIR,soggiorno,active,156,1
2024-03-25 07:48:00,S_soggiorno_2,PIR,soggiorno,active,30,1
2024-03-25 08:07:00,S_cucina_3,PIR,cucina,active,633,1
2024-03-25 08:53:00,S_cucina_2,PIR,cucina,active,166,1
2024-03-25 09:01:00,S_bagno_1,PIR,bagno,active,477,1
2024-03-25 09:54:00,S_soggiorno_3,PIR,soggiorno,active,30,1
2024-03-25 10:26:00,S_camera_letto_2,PIR,camera_letto,active,327,1
2024-03-25 10:57:00,S_soggiorno_2,PIR,soggiorno,active,993,1
2024-03-25 10:00:00,S_soggiorno_1,PIR,soggiorno,active,148,1
2024-03-25 12:08:00,S_cucina_2,PIR,cucina,active,678,1
2024-03-25 13:29:00,S_soggiorno_3,PIR,soggiorno,active,174,1
2024-03-25 14:07:00,S_cucina_3,PIR,cucina,active,173,1
2024-03-25 14:59:00,S_soggiorno_3,PIR,soggiorno,active,162,1
2024-03-25 14:49:00,S_cucina_2,PIR,cucina,active,173,1
2024-03-25 15:22:00,S_camera_letto_3,PIR,camera_letto,active,111,1
2024-03-25 15:07:00,S_soggiorno_2,PIR,soggiorno,active,451,1
2024-03-25 16:04:00,S_soggiorno_3,PIR,soggiorno,active,30,1
2024-03-25 16:06:00,S_cucina_3,PIR,cucina,active,571,1
2024-03-25 16:51:00,S_bagno_2,PIR,bagno,active,69,1
2024-03-25 16:23:00,S_cucina_3,PIR,cucina,active,191,1
2024-03-25 17:22:00,S_bagno_1,PIR,bagno,active,495,1
2024-03-25 18:07:00,S_ingresso_3,PIR,ingresso,active,182,1
2024-03-25 18:25:00,S_bagno_3,PIR,bagno,active,108,1
2024-03-25 19:29:00,S_ingresso_3,PIR,ingresso,active,740,1
2024-03-25 19:35:00,S_bagno_3,PIR,bagno,active,73,1
2024-03-25 19:01:00,S_cucina_2,PIR,cucina,active,605,1
2024-03-25 19:22:00,S_camera_letto_1,PIR,camera_letto,active,62,1
2024-03-25 20:23:00,S_cucina_3,PIR,cucina,active,91,1
2024-03-25 20:07:00,S_cucina_1,PIR,cucina,active,421,1
2024-03-25 20:16:00,S_soggiorno_2,PIR,soggiorno,active,1098,1
2024-03-25 20:15:00,S_bagno_3,PIR,bagno,active,30,1
2024-03-25 21:18:00,S_cucina_2,PIR,cucina,active,777,1
2024-03-25 22:51:00,S_camera_letto_2,PIR,camera_letto,active,37,1
2024-03-25 22:27:00,S_cucina_2,PIR,cucina,active,450,1
2024-03-25 22:53:00,S_bagno_2,PIR,bagno,active,367,1
2024-03-26 06:27:00,S_soggiorno_2,PIR,soggiorno,active,288,1
2024-03-26 06:03:00,S_cucina_1,PIR,cucina,active,631,1
2024-03-26 07:50:00,S_cucina_2,PIR,cucina,active,91,1
2024-03-26 07:58:00,S_ingresso_2,PIR,ingresso,active,170,1
2024-03-26 08:28:00,S_camera_letto_3,PIR,camera_letto,active,289,1
2024-03-26 08:05:00,S_cucina_1,PIR,cucina,active,137,1
2024-03-26 08:35:00,S_cucina_1,PIR,cucina,active,380,1
2024-03-26 09:43:00,S_bagno_3,PIR,bagno,active,307,1
2024-03-26 09:36:00,S_bagno_2,PIR,bagno,active,103,1
2024-03-26 10:56:00,S_cucina_3,PIR,cucina,active,33,1
2024-03-26 10:35:00,S_cucina_1,PIR,cucina,active,137,1
2024-03-26 10:57:00,S_cucina_3,PIR,cucina,active,36,1
2024-03-26 10:58:00,S_camera_letto_1,PIR,camera_letto,active,454,1
2024-03-26 10:37:00,S_cucina_2,PIR,cucina,active,175,1
2024-03-26 11:07:00,S_camera_letto_3,PIR,camera_letto,active,189,1
2024-03-26 11:54:00,S_soggiorno_3,PIR,soggiorno,active,1201,1
2024-03-26 12:05:00,S_cucina_2,PIR,cucina,active,975,1
2024-03-26 12:09:00,S_ingresso_1,PIR,ingresso,active,283,1
2024-03-26 12:35:00,S_cucina_3,PIR,cucina,active,435,1
2024-03-26 12:24:00,S_soggiorno_1,PIR,soggiorno,active,980,1
2024-03-26 12:40:00,S_soggiorno_1,PIR,soggiorno,active,318,1
2024-03-26 12:38:00,S_soggiorno_1,PIR,soggiorno,active,104,1
2024-03-26 13:31:00,S_soggiorno_3,PIR,soggiorno,active,331,1
2024-03-26 13:07:00,S_soggiorno_1,PIR,soggiorno,active,172,1
2024-03-26 13:58:00,S_cucina_3,PIR,cucina,active,136,1
2024-03-26 13:07:00,S_bagno_2,PIR,bagno,active,319,1
2024-03-26 13:52:00,S_cucina_2,PIR,cucina,active,111,1
2024-03-26 14:01:00,S_cucina_1,PIR,cucina,active,142,1
2024-03-26 14:04:00,S_cucina_1,PIR,cucina,active,755,1
2024-03-26 14:38:00,S_bagno_2,PIR,bagno,active,191,1
2024-03-26 15:46:00,S_soggiorno_3,PIR,soggiorno,active,476,1
2024-03-26 16:40:00,S_camera_letto_1,PIR,camera_letto,active,425,1
2024-03-26 16:52:00,S_soggiorno_2,PIR,soggiorno,active,1044,1
2024-03-26 17:30:00,S_soggiorno_2,PIR,soggiorno,active,470,1
2024-03-26 17:35:00,S_bagno_2,PIR,bagno,active,716,1
2024-03-26 17:50:00,S_cucina_3,PIR,cucina,active,200,1
2024-03-26 17:01:00,S_cucina_1,PIR,cucina,active,30,1
2024-03-26 18:10:00,S_soggiorno_2,PIR,soggiorno,active,90,1
2024-03-26 18:28:00,S_soggiorno_3,PIR,soggiorno,active,41,1
2024-03-26 18:43:00,S_cucina_3,PIR,cucina,active,66,1
2024-03-26 19:38:00,S_ingresso_3,PIR,ingresso,active,50,1
2024-03-26 19:13:00,S_soggiorno_1,PIR,soggiorno,active,58,1
2024-03-26 20:35:00,S_ingresso_2,PIR,ingresso,active,161,1
2024-03-26 20:23:00,S_camera_letto_3,PIR,camera_letto,active,615,1
2024-03-26 21:53:00,S_bagno_3,PIR,bagno,active,71,1
2024-03-26 21:43:00,S_cucina_3,PIR,cucina,active,222,1
2024-03-26 22:08:00,S_cucina_2,PIR,cucina,active,143,1
2024-03-27 06:01:00,S_bagno_1,PIR,bagno,active,414,1
2024-03-27 07:31:00,S_cucina_2,PIR,cucina,active,187,1
2024-03-27 07:32:00,S_cucina_3,PIR,cucina,active,245,1
2024-03-27 09:37:00,S_camera_letto_1,PIR,camera_letto,active,30,1
2024-03-27 09:07:00,S_bagno_1,PIR,bagno,active,41,1
2024-03-27 10:19:00,S_camera_letto_3,PIR,camera_letto,active,115,1
2024-03-27 10:57:00,S_cucina_2,PIR,cucina,active,46,1
2024-03-27 11:00:00,S_ingresso_1,PIR,ingresso,active,2407,1
2024-03-27 11:50:00,S_cucina_1,PIR,cucina,active,200,1
2024-03-27 12:09:00,S_camera_letto_2,PIR,camera_letto,active,87,1
2024-03-27 13:29:00,S_cucina_3,PIR,cucina,active,64,1
2024-03-27 15:10:00,S_soggiorno_1,PIR,soggiorno,active,71,1
2024-03-27 15:06:00,S_cucina_2,PIR,cucina,active,105,1
2024-03-27 17:04:00,S_soggiorno_3,PIR,soggiorno,active,201,1
2024-03-27 17:58:00,S_camera_letto_2,PIR,camera_letto,active,207,1
2024-03-27 17:20:00,S_cucina_2,PIR,cucina,active,222,1
2024-03-27 17:22:00,S_camera_letto_2,PIR,camera_letto,active,359,1
2024-03-27 17:10:00,S_cucina_3,PIR,cucina,active,72,1
2024-03-27 18:10:00,S_ingresso_1,PIR,ingresso,active,270,1
2024-03-27 18:53:00,S_camera_letto_1,PIR,camera_letto,active,59,1
2024-03-27 18:15:00,S_ingresso_3,PIR,ingresso,active,77,1
2024-03-27 19:00:00,S_camera_letto_2,PIR,camera_letto,active,308,1
2024-03-27 19:14:00,S_soggiorno_2,PIR,soggiorno,active,686,1
2024-03-27 19:35:00,S_camera_letto_1,PIR,camera_letto,active,63,1
2024-03-27 19:47:00,S_cucina_2,PIR,cucina,active,310,1
2024-03-27 21:25:00,S_soggiorno_3,PIR,soggiorno,active,33,1
2024-03-27 21:34:00,S_cucina_3,PIR,cucina,active,427,1
2024-03-27 22:35:00,S_cucina_3,PIR,cucina,active,401,1
2024-03-27 22:58:00,S_cucina_2,PIR,cucina,active,68,1
2024-03-27 22:44:00,S_soggiorno_2,PIR,soggiorno,active,93,1
2024-03-28 06:07:00,S_ingresso_2,PIR,ingresso,active,185,1
2024-03-28 06:48:00,S_bagno_3,PIR,bagno,active,445,1
2024-03-28 07:56:00,S_ingresso_3,PIR,ingresso,active,236,1
2024-03-28 07:04:00,S_cucina_1,PIR,cucina,active,173,1
2024-03-28 07:15:00,S_bagno_1,PIR,bagno,active,30,1
2024-03-28 07:12:00,S_soggiorno_3,PIR,soggiorno,active,814,1
2024-03-28 09:04:00,S_bagno_2,PIR,bagno,active,97,1
2024-03-28 09:03:00,S_cucina_3,PIR,cucina,active,372,1
2024-03-28 09:15:00,S_camera_letto_2,PIR,camera_letto,active,156,1
2024-03-28 10:21:00,S_cucina_3,PIR,cucina,active,419,1
2024-03-28 10:48:00,S_camera_letto_3,PIR,camera_letto,active,124,1
2024-03-28 10:24:00,S_soggiorno_1,PIR,soggiorno,active,155,1
2024-03-28 11:46:00,S_bagno_3,PIR,bagno,active,35,1
2024-03-28 12:42:00,S_soggiorno_1,PIR,soggiorno,active,233,1
2024-03-28 13:54:00,S_camera_letto_1,PIR,camera_letto,active,246,1
2024-03-28 14:21:00,S_soggiorno_1,PIR,soggiorno,active,236,1
2024-03-28 14:09:00,S_soggiorno_1,PIR,soggiorno,active,49,1
2024-03-28 14:48:00,S_cucina_2,PIR,cucina,active,152,1
2024-03-28 14:16:00,S_bagno_1,PIR,bagno,active,54,1
2024-03-28 15:01:00,S_soggiorno_1,PIR,soggiorno,active,332,1
2024-03-28 16:06:00,S_soggiorno_2,PIR,soggiorno,active,30,1
2024-03-28 16:10:00,S_bagno_2,PIR,bagno,active,466,1
2024-03-28 17:30:00,S_cucina_1,PIR,cucina,active,158,1
2024-03-28 17:57:00,S_cucina_3,PIR,cucina,active,248,1
2024-03-28 17:17:00,S_bagno_3,PIR,bagno,active,229,1
2024-03-28 18:31:00,S_bagno_3,PIR,bagno,active,86,1
2024-03-28 19:19:00,S_bagno_1,PIR,bagno,active,298,1
2024-03-28 19:50:00,S_soggiorno_3,PIR,soggiorno,active,945,1
2024-03-28 19:03:00,S_soggiorno_1,PIR,soggiorno,active,992,1
2024-03-28 21:08:00,S_bagno_2,PIR,bagno,active,30,1
2024-03-28 22:35:00,S_soggiorno_3,PIR,soggiorno,active,111,1
2024-03-28 22:24:00,S_cucina_3,PIR,cucina,active,57,1
2024-03-28 22:28:00,S_soggiorno_2,PIR,soggiorno,active,255,1
2024-03-28 22:52:00,S_ingresso_3,PIR,ingresso,active,87,1
2024-03-29 06:19:00,S_camera_letto_3,PIR,camera_letto,active,30,1
2024-03-29 09:00:00,S_cucina_2,PIR,cucina,active,436,1
